comment,label
i cant beleive people took trisha serious lmao,0
she will get so much shit now d ,0
i would definitely say you are confused you should do more research before you make a video like this,0
freelee what should i do if i want to be vegan but my mum wont let me whats a substitute or like a non meat diet i can do,0
babe im just on my second week of being vegan and im loving it i thought id run out of stuff that id like to eat but i actually like the foods that ive been eating i also have more energy now im glad youve decided to do this and i hope you keep going ,0
masculinity and femininity are not genders  wow ok preach blaire ,0
good video but i have the feeling it is important to contrast some points  until recently women didnt have the same access to the education or leading position as men actually only one think remained from that period the idea that women are in charge of the children more than men this way of thinking creates a lot of problem because entering in trouble with going up the career ladders for women as a woman you are really more likely to be less available for your job than men  again because men have been used to occupate leader positions men are still now doing more studies related to this women on the contrary will do study according to the image built given to her linked to their housing task listen take care and so on explaining why they are more often following those studies to conclude i would say that facts presented in that video are true but i think we still need to change the way we see women in the society in my opinion it just cannot be denied that this salary gap is not directly wanted anymore but still due to a wrong old patriarchal way of thinking,0
okay boo so basically u gotta throw away all of your leather bags leather shoes if you want to go on a plant based diet however thats different,0
what pronouns does she prefer dumbdumber,1
 women work less hours on average  women are less likely to ask for a raise this explains the wage gap within same occupations,0
i dont do my hairi never do my makeup pretty sure im not a gay man and im not trans,0
my mom had a solution for my dad not pulling his weight around the house she stop doing laundry and got a job so my dad became a stay at home dad,0
its confusing but i get it in a way,0
i would go vegan but my family is on a budget and if i got some fruit and stuff for myself then everyone in my effing family would eat it and  days in i would have no food to eat,0
try some oatmeal sweet potatoes pancakes and cereal for breakfast try some baked fries burritos rice bowl quinoa with steamed kale for lunch,0
just try dont sneakily go eat some ham or dairy without your fans knowing it because the begging part of it all is the work things because of all the withdrawals but eventually you will realise how much better you feel,0
id love to go vegan but i cant afford it ive tried it before and its extremely expensive,0
this is actually the craziest rudest ignorant fucking video i have ever seen,0
hey blaire i have a good topic for you to vid the ellen  bush video i thought it was heartwarming  then i had a facebook person post this about it  not to mention how its really privileged to be able to simply get along with people of different opinions i love ellen but her privilege is showing let me know what you think,0
  carbs make you sick lmao,0
it is an unfair advantage biology still makes them stronger than the natural born girls period,1
yaaaay trisha  just dont eat to little cause youll feel like shit and blame veganism  but good luck sweetheart d btw i know youre scared to gain weight but if it happens please dont give up i mean talk to freelee or something if you ever feel doubtful because as you said her body dont lie ,0
ive been vegan for a couple months now and youll love it your body is going to feel amazing and while youre doing it for the two weeks keep educating yourself on the health animal and environment aspects of it because youll never want to go back its so easy to stay vegan because there are alternatives and recipes for everything like right now i have vegan brownies in the oven right now i would say youre plant based because veganism is really about your whole lifestyle but your on the right track and its not something i did overnight i eased into first vegetarian then plantbased then no more leather fur etc and cruelty free productsi have a vegan beauty channel inspired by my fave vegan freelee where the only products i promote and cruelty free good luck with this trish and i hope you stay vegan forever  and get shane to do this with you,0
shes a troll shes doing it for views and to stay relevant which is what all these response videos are giving her yall think youre so smart but in reality youre just giving her what she wanted lol,0
add greek subs pleaseee,0
so at one point freelee said it took her many years to lose weight on the rt diet at another point  when writing her book the story changed and she said it took many months to lose weight so how the hell is this supposed to help trisha lose weight quickly,0
stop lying come on this is total crap alarmist bull animal agriculture is not ruining the planet get rid of all the plant based packaged food shipped all over the world that world help more veganism is there to confuse stop with all the carb eating,1
i am interested in this university does this school have a football program if so do you let people in for football scholarships,0
 good facts,0
all the support and encouragement going your way for giving veganism a chance eat as much as you want so you dont crave animal products but dont stuff yourself sick if you need any tips or recipe ideas you can dm me anytime or check my ig best of luck trish ,0
is she reading something,0
facts are facts they will never be females naturally this nonsense must stop now let them run with the boys da fuck is wrong with the world now remove them from the sport or create seperate fake shit for them since they are fake period,1
its not a question about it shrinking or what it is its still a gap and still is something we have to fix,0
what kind of character does someone have who dislikes this video good video though,0
one of her recent vlogs and she was eating bacon,0
they say women are oppressed one minute then say women dont exist and there are really  genders another,0
she needs to come out of the closet and identify as being the awful human she was born to be,1
i stopped eating pigs after i read charlottes web and then i got a pet lamb and stopped eating sheep and so on and so forth if you cant do vegan trish start with vegitarian and try vegan again in a couple years as long as youve improved to be more ethical youre doing a great thing,0
quote extinction rebellions aim is to bring the government to a halt these idiots need to be locked away as they are nothing more than criminals they are guilty of sedition below are the definitions of their criminal intent sedition and treason while used interchangeably are different both in definition and use sedition is conduct or language inciting rebellion against the authority of the state treason is a violation of allegiance towards your country especially betrayal in war or providing comfort to an enemy time to put these enemies of the state to account of their crimes lock them away in a mental institution,1
also people truly forget that life is not and will never be fair,0
trisha paytas is a mess,1
am i a vegan  yes do i also eat meat  yes,0
the democrats think these freaks are normal,1
because salaries are negotiated god damn that why dont businesses only hire women is so tired the issue is positions and occupations as well if you dont actually understand the issue maybe not talk about it and if there is no gap then a law requiring no gap would do nothing so its a win win and if you argue against a winwin situation than that means you want someone to lose,0
you mean an earnings gap pay gap wage gap is misleading and close to intellectual dishonest also sticking to the premises that the earnings gap is bad for women is odd since you dont really explain why its bad,0
im surprised by vox a liberalleaning website made a measured explanation of the wage gap and did not harp over the infamous  statistic that so many institutions continue trying to use to make their case the points in the video were valid and did not represent a misconstrued viewpoint overall very effective,0
k is not  of k,0
in austria there are jobs where women earn  less than men its the same job the same theres nothing different theyre just paid less for the same work,0
does serena williams have  brothers not just one  ,0
two thumbs up for telling the truth on youtube not an easy thing to do nowadays ,0
its obviously biologically unfair,1
anytime it comes to pragueu i just watch the ad to the end,0
trish hun are you okay like genuinely its okay if youre not but nothing about this makes sense,0
ive been vegan now for   months and lost  lbs and i am a high carb vegan i eat brown rice and potatoes mostly and its extremely satisfying go on pinterest and look up vegan and youll find a lot of good ideas also follow hot for food and lauren toyota she and freelee were the reason i went vegan,0
another parallel between you and i trish i am too attempting to go vegan i hate meat  dont like eggs the only think im having a hard time with is dairy milkcheese i love me some fruits and veggis and nuts and rice and beans etc my downfall is sugar which technically is ok to eat when vegan so i need to find some self control on that front the common mistake i am making is just like when you said you accidentally had starbucks that had milk you have to break the bad habits one good thing is that there is so many channels and websites out there to help you know what to eat i suggest before going to any food restaurants ie taco bell starbucks cheesecake factory etc you check out their menu online and figure out what you will order prior to going i know its easy to be caught up in the whole process and order things that you used to order or you get there and you dont want to hold up the line so you order something without thinking it through you have to remember that its easy to go vegan and stay fat trust me i know this i too am about lbs too and i too hope to get healthier through going vegan french fries are vegan but when you get them say from mcdonalds or bk they are soaked in salt then salted again and again and again when being served then the fried aspect on top of that i know you know this i just used that as an example  usually hardcore vegans arent vegans to be skinny they are vegan because they are against all animal cruelty then the health benefits are just a plus you can get vitamins too to help you make sure youre getting everything your body needs maybe freelee can help with telling you which you should take while doing this  week vegan diet love you bunches trisha and i know you can do it dont cheat,0
is she a transphibian because she looks like a toad,0
the transgender community is a mockery on its own trisha is not needed gg gorgeous made the exact statement the lgbtqemc community has said consistently and use to push for hate speech laws,1
im a tomboy who works in a maledominated industry and i identify as a female theres no way that overstuffed pink powder puff identifies as a male in anyway and i challenged it to come and do my job for a week,1
gardein and chao cheese good luck babe were all standing behind you,0
shes the biggest troll on the internet tbh,0
hahahahah fucking scam dawg scandalous,1
react to pewdiepies video,0
excellent work well done,0
i want to know why both genders are making k one year out of school that is absurd,0
i agree with this all the way but how come us womens soccer gets watched more than us mens soccer but gets paid less,0
yeah maternity leave and overtime affect a lot maybe if you used better databut nah google found the wage gap affected men negativley and they had to give raises,0
ew girl no,0
the greatest thing about this is that a woman is speaking and has sources from a feminist organization the key piece missing here is that the smaller percentage of women being hired in stem fields science technology engineering and math are actually paid more than men due to corporate demographic quotas so though women may be under represented in those fields by choice it is actually discriminatory towards men in the aspect of payroll savethemales,0
i love the person she is becoming i feel like shes growing as an individual on camera anyways i unfortunately have never met her regardless shes got me hooked,0
as agender i feel that theythem is normal hunny,0
its not fair for all the female athletes that train their hardest just to be beat by someone who is naturally more advantaged,1
i highly recommend gardein fake chicken and meat products i also like the dr pragers california veggie burgers with hand cut sweet potato fries if i want to treat myself to a super unhealthy lunch i will make a grilled cheese with earth balance butter and chao creamy original cheese super yummy i also recommend eating a lot of potatoes rice and veggies you can eat these things so many different ways so that it doesnt get boring,0
does this mean all people that are not white can identify as white and start getting free white privilege  because if so then its going to ruin it for us true white folks wink,1
at one point i thought i wanted to be trans but really i just wanted to be a boy cause id feel more powerful in a way im so glad i didnt do anything stupid like transitioning and instead worked to be a stronger woman when i began to embrace my more gothic side i really got that strong edge i was craving i finally feel more intimidating,0
i have yet to find an employer who would pay me  more than the women until laws are changed they are required to pay me more for being a man but the women are still getting paid equal to or more than me,0
they come in first and second consistentlythat alone should tell you they have an unfair advantage,1
its milli vanilli all over again ,0
i left a super long comment yesterday on ts video explaining much of what you said blaire because i am trans as well and hearing her reasoning made me super concerned for her trolling or not i didnt comment in a way to ridicule her but inform her i feel she is confused on what she feels and who she is again if it isnt a troll she is not transgender safe to say that she would be transitioning for the wrong reasons entirely and will more than likely regret the choice to undergo permanent steps that she cant come back from i more or less got alarmed when t said paraphrasing gender can change with each day right at the end of the video great work blaire,0
there is no wage gap get over it vox,1
feminists dont care about facts if you want to make them listen you need to say i feel every other sentence and conclude by finding some way to blame men no matter what,0
honestly no one cares these people beg to be treated normally yet they get put on the news for literally everything i read hate comments the other day wheres my news story,0
freelee i was once a hater but my ignorant ways are over ive been vegan for  weeks now and i have never felt better i wanna say from the bottom of my heart thank you for showing me a good life style to live  go fruit yourself,0
i hate the animals be treated disgustingly i want to be vegan when im older ,0
follow your heart lol,0
who came here after southpark season  ep  board girls,0
whats surprising is that you guys never made a video on this before,0
shes not trans shes just fugly,0
she seems unwell its a total gut feeling but live and let live you know,0
she is a chicken nugget,0
nope im out as a trans man im ouuuttttttt im done with youtube,0
i dont think trisha is trolling i think trishas mind is so whacked up that this is actually how her brain registers information and being on the internet in the public eye she just gets backlash for it mental instability is some shit man im telling you,1
couldnt make the cut as dudes so they decided to dominate women oh my dave chappelle was right,1
i never clicked a video so fast in my life,0
show this to all the dumb celebrities at the award shows lol,0
fantastic video saved me hours of explanation to my leftist friends,0
but also a drag queen drag queen is not a gender and anyone of any gender no matter cis or trans can be drag queens,0
shes such a clout troll but shes so irrelevant,0
your channel cures my depression,0
im questioning her sanity at this point,1
hey girl i recommend checking out hotforfood on youtube they do super easy and delish vegan food also for meals basically make your usual food but leave out the animal products for example veggie sandwich you can use vegan mayo and grilled tofu or something if you want and dinners can be potatoes and veggies throw in some beans if you want,0
haha trish with the sexual vegan thumbnail made me laugh ,0
no trisha this aint it sis i dont think sis when even knows what transgender means,0
im so proud of you this is amazing trish ,0
men and women make different choices even that study that compares house hold chores with full time working parents doesnt take into account that while the work is considered full time the men are working insanely more hours especially when full time in these studies is pegged at  hours men routinely will work  hours in their jobs women value flexibility over pay this has been proven in countless surveys and studies yet vox seems to think that you should be able to have flexible hours aka not work as much but some how he paid the same there is no discrimination going on there is no social conditioning in a master patriarchal scheme to make women think they want flexible hours men and women make different choices and thats ok stop creating discontent where it is not warranted women in the west are the freest and liberated peoples on the globe just stop it,0
these radical feminists dont understand how math works how economy works,0
i work hrs a week my female coworker works  because of her kids and school yet shes a poor defenseless women and makes less bs,0
for some reason when i saw this video i automatically thought the tittle was why im not going vegan lmao,0
trisha made a new video she says shes questioning ,0
two guys who cant win at the male events now have to cheat in the womens events,0
well obviously theyll always win no matter what even if they identity as female their lungs and organs are bigger women and men were created differently by nature the man will win against a woman this isnt hating if youre trans you do you although if youre at a natural physical advantage thats plain selfish to keep competing this way,1
this woman was a feminst during second wave feminism,0
when vox makes a video about the wage gap but then gets hit with reality in the comments,0
so are they saying women if you are in a field that pays less to women then to men why dont you just find a job that with a less but still present wage gap ,0
great video guys rgds from  vegan friends peace love ,0
abc is fucked,0
lol the mother said they have testosterone flowing through their bodies she clearly doesnt know how hrt works antiandrogen blocks testo and some of them like triptorelin completely eliminate testo,0
im gonna need that im deceased moment as a clip,0
tricia is the biggest troll on youtube i wouldnt take her seriously ever,0
psychology is one of d worst paying major is this true,0
omg relax those fucking hands,0
the vs ad in the beginning pisses me off,0
what about her snapchat story chicken and waffles papa johns pizza thats not vegan smh,0
im a woman and i am not wearing makeup i must be a dude also im a pregnant dude,0
yes trish this is exactly what you need for a healthy body and mind you really need to stick with it to get great results but in the end it is worth it  make sure youre eating until youre completely satisfied and full so proud of you trish this is a great step in the right direction ,0
trish being vegan isnt just diet its s lifestyle you have to watch not only what you eat but the makeup you use to the simple clothes or even nail polish you use i think you need to be more educated with being vegan before you do it,0
maybe you have body dysmorphia  youre tomboy or youre androgynous,0
become the person u wanna be,0
not that you ever read my comments anyways however i will say ive tried the vegan thing just all fruit and you can still gain weight if youre not like freelee riding a damn bicycle  miles or more daily youre not working on anything youre eating so it doesnt matter what youre eating so being vegan or vegetarian for that matter does not matter as far as losing weight stopping the dairy not eating red meat will certainly help you but you still should count calories and watch your intake eat lots of protein you can do this trish do it for the animals ive always thought of being vegan also why i havent started and or started and kept doing it i dont know one day i do love those people who are vegans one for what they stand for when it comes to the animals however theres a lot of drama going on in the vegan community and i wont say any names or anything else but i am sometimes scared of becoming a vegan because im afraid it will turn me into a real bitch lol,0
another thing i know vegetarians and began are different ik vegitarians dont eat meat and ik vegans dont eat anything from animals but what i dont know is the kind of things vegans dont eat so someone please spend like  to  mins educating me on what kind of stuff vegans dont eat ik one is eggs but i dont know if vegans drink milk or eat cheese,0
but when will something be done about the pay gap between white men and asian men this oppression must end,0
its about averages cant you fools math,0
i love you so much blaire edit  shes trolling and the sad thing is if she isnt nobody would believe her,0
you guys are bad and you should feel bad,0
this is so stupid it makes my head hurt this is not how research is conducted god help this woman,0
wait isnt this the same channel that thinks climate change is a hoax,0
i see a lot of people on this thread commenting about how the wage gap doesnt exist and that this is feminist propaganda but they fail to see that the extremist view of the feminist is that there is a wage gap out of malicious intent from males where in the real world the wage gap is a combination of unfortunate circumstances and averages between differing career choices while i believe we should challenge the extreme interpenetration of the wage gap i do believe it in fact exists and we should be doing more to understand it rather than shifting blame or denying its existence,0
you could try plantbased cheese and plantbased meat they taste better than real cheese and meat  are much healthier  cruelty free the brands i use are daiya vegan cheese gardein vegan meat they have chicken strips and other things and lightlife vegan meat they have good bacon and eat rice beans pasta veggies etc and keep eating fruit,0
abc news fucking npcs sorry they have a penis your a dude not a girl,1
im just glad the word patriarchy wasnt used so i listen and shes got some pretty valid points i think,0
trish i truly truly hope youre making this life style change to help our world not just to lose weight being a vegan does not mean suddenly lose  pounds it takes so much dedicated and planning being an unhealthy vegan is a true thing and its so easy to do all i can ask is learn as much as you can about this lifestyle and enjoy the fact youre helping our planet in so many different ways i hope this is the beginning of a new and beautiful journey ,0
ima be real i wasnt paying attention to the video cause i was losing my shit over these comments ,0
why is the lady complaing when she has that huge of a smile ,0
lol did trish do this as a joke to freelee,0
this is the stupidest explanation ive heard firstly women choice to do easily jobs secondly women choice useless degrees thirdly women choice to stay home and get free money and lastly how can you be a nurse and expect to be pay the same as a doctor thats not possible feminist isnt about women its about power do the hours work hard like men and get pay dont do less hours work less and expect big salary,0
what it is your creepy obsession,0
yess vegans take over,0
there are only two genders and there is no gender wage gap thats the true,0
who is wondering wtf,0
i think i get what ur saying like u feel like a feminine man and that fine i honestly think most of the people are giving u crap cause they dont understand you and no one really understands someone elses dysphoria and them wanting to transition i support you amd i really hope you find your true self without all the hate cause you really dont need that good luck t,0
make sure you eat more than you normally would eat as much fruit and veg as you want and dont feel restricted because people who have tried going vegan stopped after awhile because they just werent eating enough and were not getting the right amount of nutrients good luck ,0
i kind of understand like i am so much alike my gay friends but im not a gay male im a bisexual female im more masculine then a normal woman but it makes me unique and myself it doesnt make me trans i always fall for the gay guys too but thats just bad luck youll figure yourself out trish ,0
congratulations on going vegan stay strong and slay everyday,0
as an unemployed woman im offended that i dont make the same salary as a man working  hours a week the wage gap has to be real,0
ngl shame on you for neglecting her opinion you cant just trash and decline how she does feel inside whether it makes since to many or not her trying to come out to the world isnt easy people should stay in their own lane including you because you cant understand how shes feeling i understand you most likely have different feelings that led you to your transition but honestly back off be understanding for her your video should seriously be taken down,0
and now she is an exvegan hahahahahahahahaha,0
i love how  thousand people still disagree with the actual facts and statistics presented to them,0
also came out as a chicken nugget,0
shes trolling i love trisha but this is either for clout or shes finally lost her damn mind,1
you wanna hear a joke wage gap is a thing,0
im so glad you did this video,0
when you want to eat out google the restaurants vegan options usually the internet has done all the work for you definitely has helped me,0
this is some clown ass shit,1
every meat eater has to watch farm to fridge,0
so women get paid less because they become unreliable when they have kids how is that sexist i think women have a natural instinct to want to be with their kids of course its already becoming more popular to have stay at home dads,0
soooooo you have upset so many people here you have put a sorry vid up yet this is still up   hmmmmmm,0
do you even believe compulsive liars  how naive,0
many women cant start a carrer im higher paid occupations,0
check out mommy tang on youtube she has great vegan recipes,0
this is vodka by the way  blaire keeps it so real and hit every point perfectly yes girl,0
the way that woman spoke was so awkward,0
not even  seconds in not the kitchen floor lmaoooo,0
i think this really doesnt express the problem,0
help me go vegan please the bad thing is i hate almost all veggies,0
youre right christina the feminists are very poor not only at math and at truth,0
this is incredibly misleading because women make choices of professions that are mother and family friendly and these professions are not as valued in our us capitalist society as are others to where men flock due to higher wages prestige and power,0
how you loose weight on a vegan diet has a lot to do with cutting down on your oil and doing high carb low fat,0
oh my fucking god i love you trishaaaaaaa,0
yaaay a plane piss off plane ahhahahahah crack up,0
freelee you are my last hopeplease im begging youcan you please do a video on snapping turtlesespecially endangered alligator snappers in the useven if its  secondsive been bringing this issue to vegansanimal activiststhey keep sayingthis issue is not important enough to talk aboutnot important enoughi thought they were supposed to care about all animalspeople kill them for foodaccessoriesfunyeafunthats so disturbingeven if people are nice to turtlesthey still pick them up by the tailpicking up turtles by the tail slowly kills thembecause of that dumb ass turtle manplease tell them to not pick them up by the tail just like you wouldnt pick up any other animal by the tailplease freelee you really are my last hopei do all i can for these turtlesi educate younger kids about themi dig them out when there are droughts so they dont get stuck undergrounddiei teach people how to help them cross the roadpick them up properlybut i still need helpplease,0
does your merch ship to the uk i need the my pronouns are that bitch cause thats brilliant,0
moby deserved a mention too,0
an easy solution is an equal maternity and paternity leave then the comparison in the same occupational field between men and women would be equal right,0
urban legend  men work more hours end of debate ,0
the man talks like a religion promoter lol,0
my male teacher said that the wage gap is real to all my fellow classmates and they believed him so retarded that a teacher cant even figure this out,0
trish you live in la there are so many vegan restaurants and options potatoes pasta with pasta sauce beans tomato soup and vegetable soup tofu google recipes girly im so proud,0
lol this comment section is everyone triggering everyone,0
perfect vid for this sensitive subject,0
when you go vegan you eat more light instead of eating death,0
i feel like she doesnt really know what being trans is thought the video she took different stereotypes about women and when she didnt conform to them said i must be a man just bc you try to be assertive and dont like wearing makeup all the time doesnt mean ur trans,0
pasta rice potatoes fake chickenmeattofu products  the fake chicken tendersnuggets literally taste real and i also really love the breakfast sausage patties,0
yes trish please dont give up love it,0
love you so much qt,0
what a bunch of mumbojumbo,0
frickin hecc this video is hilarious,0
vegan my ass youre eating your weight in meat on your snapchat your videos have become nothing but click bait and you are just seeking attention as someone that used to like you i am severely disappointed,0
can you react pewdiepies latest video i cringed,0
tldw men and women make different choices also in case vox is sitting at home scratching their heads wondering why da people whoz watch our videos no like dis video  its because you guys are usually not fair andor objective this is one of the rare times where you mostly are people who saw vox making a gender pay gap video automatically assumed you would be spewing the same old biased bullshit,1
show us youre dick,1
you can do it trish  dont worry if you fail just dont give up and keep trying and problem solving until you get it lots of people will be happy to help,0
my mother has  children works full time and has been the number one salesman in her company for the last several years she sells the most product in the entire company and yet she is still payed less than some of the men in her company who sell less product per year explain,0
feminist will now complain that they do more in the household nowgreat,0
you not considering that working women tend to have kids and female artist get paid much less compare to male actors,0
this is what happens when its all about the heart  feelings nowadays getting into the laws there you go people keep trusting the heart whoever trusts in his own heart is stupid prov  truly sad it does not belong to man who is walking even to direct their step jeremiah  got a bible question,0
another factually inaccurate video from vox no wayyyyyy,0
full support really great decision,0
amazing to see there are still people who get triggered by facts this dinosaur is extinct the pay gap doesnt exist when employers pay equal dollars per unit of outcome there is no such thing as a pay gap move on to our next problem please next are there fairies in the garden,0
so basically this says the problem revolves around taking care of children which women are biologically wired to be more inclined to do therefore theyre trading their job and thus their pay for their children a choice they decided to make if you work less you should get paid less so employers arent to blame if taking care of her children makes a woman happier then she should take care of her children in the end the wage gap is caused by biological processes that arent inherently good or bad which we cant control this means that the wage gap exists but isnt a problem,0
after watch erthlings  and dominion  became a vegan in march  best decision ever ,0
i dont do my nails my make up my hair or dress up i guess im a man wow all my life i thought i was a tomboy but i guess not sarcasm,0
i wish instead she had said this isnt sexism its capitalism,0
its not a wage gap its an earnings gap,0
you are a trans icon,0
yaaaassss diva you will love being vegan you will feel amazing all the time you just have to make sure you eat healthy and clean and most importantly eat enough which is more than what you think is enough,0
veganism is now,0
i put on hair and makeup when i want to and go without it and male clothes when im at home thats not trans its clothes are comfy and makeup takes time omfg trisha also she came out as a chicken nugget once,0
its unfair period he still have the genetics of a male which makes him faster and stronger,0
stop it get some help,0
so thats how the wage gap was calculated they completely forgot to add all the variables to the equation like part time time off and types of jobs,0
soooooo youre queer not trans,0
you should get some pammies for the fall  pam andersons vegan ugg like boots forksoverknivescom for recipes xo,0
it isnt a wage gap its an earnings gap women earn less because they provide less useful services to the people no one is going to pay you  to teach preschool no women want to grind away at an oil rig or learn math to become engineer college girls would rather party and go into education,1
yay trish good luck i have a tip if youre worried about gaining weight on the vegan diet i would stay away from all of the processed food and junk food like chips and oreos because not all vegan food is necessarily healthy just stay carbed up on fruit veggies and grains and you probably wont be craving anything unhealthy ,0
i have been vegan for  months now and ive lost kg and feel better than ever you go trish,0
half the people commenting make no indication that they even watched the video,0
bruh are u ok,0
wtf this is not fair at all you need to tell me if i claim to be a woman i can compete in female races coz of suppressing testosterone im becoming a millionaire in a year lol,0
what a disaster it just keeps getting worse,0
hey trish you okay  lmao someone help this gal,0
go vegan please,0
the gender wage gap has been disproven a million times by a million different people including economists independent researchers and even the government the only reason that it appears this way in some studies is because the studies are not done correctly rather than look at the average pay for people working the same hours at the same job at the same company and the only variable being gender the look at the total amount of money earned by women and men in the united states which is not how you do statistics this is because it does not include the types of jobs people from the two genders are choosing for example the stem fields which pay among the highest salaries are almost solely male despite the colleges trying to convince women to go into stem for many many years the mainly female dominated industries are things like childcare cosmetics and social studies which do not pay anywhere near as much as the male dominated stem fields and other male dominated areas please stop spouting the third wave feminist nonsense as fact because its objectively not,0
logic exists trisha no,0
lol this is vodka btw ,0
is it bad eating fish fish dont feel pain fish do not speak nor do they have visible emotions,0
 feminist disliked this video,0
 when he as she takes away any chance of fair play and actual effort of females then they should not be there,1
trisha ur gonna get so damn fit and toned everyone is going to be drooling over you as if u need anymore of that love u trish so proud of you,0
 weeks laterback to meat classic click bait,0
at first you gain a bit of weight because you are used to starving but then like after some time you will start to lose the weight,0
we dont have a gender pay gap we have a gender wage gap when we say that there is no pay gap that means that in the united states men and women are paid the same for instance if theyre getting offered a job as a starting position at mcdonalds or a teacher at a public school its illegal to discriminate on the basis of race gender or any other condition men and women are being paid the same in all hourly paid jobs but how much many men and women choose to work and how they work is the difference aside from women not even participating in certain strenuous industries like construction or landscaping where a lot of physical labor is required and there is a lot of money to be made women are also not keen to do jobs that are highpaying and heavy in mathematics and sciences as proved by college degree acquisitions modern women have had access to college for decades now and women are now the majority in college participation in the united states and yet women still steer clear from math and science degrees the women are choosing that nobody is stopping women from getting that boring math calculus or rocket science class these disparities are more than enough to account for the difference in how much the average woman and man earns in america now specifically to this video the most important issue is female psychology the idea that women dont want to work in general many women may value their alone time and prefer to have down time they may not want to work as many hours as men do not just for children but for their own personal development i know that not all women fit this archetype in fact the hardest working person i knew that used to work everyday two jobs was a woman so there certainly are busybee women out there thats not most women though most women dont want to be workaholics and more men are prone to being workaholics what i think is interesting is that even in this video we see this aspect of women wanting to avoid work playing out in this video we see how the way to improve things would be to make things more flexible and that men should do more housework in other words this video is pandering to the people who want things to be made easier for them make things easier on me its too hard to work  hours a day make it  hours and give us more vacation and more money this is exactly the attitude that im talking about when i say that many men and women simply dont want to work or are always looking to push their work away a true mother wouldnt bemoan all the hours she spends caring for her children a person that loves to work wouldnt be thinking about when the next time they get off is gonna come were talking about different psychologies here this isnt even to do with women or men because ive seen hardworking individuals on both sides and people who prefer doing recreational activities who are both males and females its just that our culture happens to promote female recreational attitudes a bit more the reality is under a free market the hardworking people are going to outcompete and outclass the people who want more recreation in general thats the trade off that people who want more free time must make more free time equals less money under equal circumstances this video makes it look as if wanting free time or wanting more recreation is even desirable do you realize there are workaholics who never take any vacations and who never even have a day off and still have time to take care of their multiple kids let alone  or  kids that the average female worker has let the workers work let the market give the job to the men and women who actually want to work without complaining,0
its unfair and idiotic but i hate how the news went and used a non native speaker to speak for the people maybe if they allowed her to speak in her native language but shes struggling to make her point in english so she comes across as stupid the news organizations agenda im sure,1
great inspiring movie my only criticism is the music the music is totally unnecessary  its way overdone and distracts from the message,0
forks over knives or vegucated are really good documentaries to help you out,0
love you girl,0
why is freelees instagram link not working,0
 a mood,0
bless this video,0
finally some hope im  years strong and will stay strong the rest of my life,0
 jazz music stops ,0
here some easy jdeas baked potato beans hummus pasta salad chickpeas etc,0
you have to be retarded or a liberal to think transgender boys to girls is fair oh wait liberals and retards are the same if this offends you youre the reason trump will win ,1
thank you thank you thank you,0
that calf being taken from his mother and trashed on the ground heartbreaking and depressing ,0
i hope every guy that wants to compete in womens sports will and drive out every woman that wanted this in the first place you liberals are destroying this country,0
glad you are making an effort to go vegan trish im cheering you on  dont pay attention to the people dragging you down even if you nake mistakes no one is perfect,0
yes trish i love you great job,0
that is not transgender that is genderfluid or nonbinary you are being a transtrender by saying you are trans and still comfortable identifying as your born gender,0
best thing ever get bananas that are very ripe the more brown the sweeter and cut them up and put them in a baggy in the freezer cut up lots then in the morning put frozen bananas and cocoa powder healthy and blend it so its kind of slushy then put it in a bowl then in the same blender mix frozen strawberries and cocoa powder i use what is already left from bananas and mix to the same consistency then add to the bowl of bananas and on top add any fruit you want its legit the best and do filling,0
well theres  feminist that disliked this video,0
and eat enough drink enough water make smoothie bowls and make them pretty itll make you happy about what youre eating,0
shes gonna be a detransitioner i stg,0
she should change her name to trisha potatoes,0
there is a girl in my school who claims to be feminist she always brings up the wage gap and how it is wrong when we were having a debate in class i brought up all the points i learned in this video and she didnt care she is too hypnotized into believing what she wants to believe that she cant even think about the idea of there not being a wage gap after instantly shutting me down before i could finish talking she went on to say that everyone deserves equal pay and free speech,0
another awesome video,0
its fantastic that you want to try this but please understand that you will not lose weight in  weeks from eating this way the only way to lose weight in  weeks is to starve yourself bad obviously a low fat high carb vegan diet with loads of fruit and veggies does work long term health weight etc but you may not see significant weight loss for anywhere from a couple of months to possibly a year or more it took me close to a year to see my body really start to change after that its so easy to just maintain and keep going please try this long term,0
we need to push bigger on vegan propaganda so only then we will be able to change hundreds of thousands years of meat eating habits to veganism,0
i feel like a drag queen maam its a job    go do it then,0
what people miss about the wage gap it doesnt exist,0
i cringed so hard at trishas video she contradicts herself,0
if you have to have a starbucks switch out milk for coconut milk,0
hey freelee i think u should go check out trishs newest video kind of disappointing but it happened just thought u should know ,0
if the wage gap was real then companies would fire all the men and hire women,0
what people miss about the gender wage gap is that it doesnt exist,0
sorry i eat meat jesus ate fish grace is the meat of the word,0
eat breads pastas etc dont be afraid of carbs and will fill you up way more than fruit,0
